Month,Topic,Score
'April 2020','covid-response',0.15892798893651572
'April 2020','politics',0.04701382792223329
'April 2020','treatment',0.05497752685094612
'April 2020','treatment',0.1287493128192535
'April 2020','covid-response',0.14893821202674035
'April 2020','politics',0.07661146832992625
'April 2020','covid-response',0.03845975671040388
'April 2020','politics',0.4411013968869716
'April 2020','politics',0.08953263174134647
'April 2020','politics',0.10666400678430897
'April 2020','politics',0.09308169227292647
'April 2020','politics',0.11027151689398035
'April 2020','politics',0.109302143410315
'April 2020','politics',0.06876135970529487
'April 2020','politics',0.0667469643642902
'April 2020','politics',0.055754751914863364
'April 2020','politics',0.0506779811298817
'April 2020','politics',0.10156503124482401
'April 2020','politics',0.039154917461126065
'April 2020','politics',0.0681965373800079
'April 2020','politics',0.037480262714561535
'April 2020','politics',0.05467191155779873
'May 2020','Bill-Gates',0.41206874670169935
'May 2020','religion',0.17397789213787246
'May 2020','Bill-Gates',0.14767929244165334
'May 2020','doubt',0.2489917286381511
'May 2020','Bill-Gates',0.25634750787700666
'May 2020','religion',0.16688484354740488
'May 2020','religion',0.19731147923287173
'May 2020','religion',0.12425429897452202
'May 2020','religion',0.6972280569456476
'May 2020','doubt',1.149320967250066
'May 2020','religion',0.14787256880028926
'May 2020','Bill-Gates',0.25256164177563306
'May 2020','religion',0.2622004914579983
'May 2020','religion',1.1443950546138495
'May 2020','doubt',0.7550658508821138
'May 2020','Bill-Gates',0.24075622734853408
'May 2020','religion',0.16149809757838396
'May 2020','doubt',0.4331157690514322
'May 2020','side-effects',0.11428610378550541
'May 2020','Bill-Gates',0.2695597068386671
'May 2020','religion',0.10958524770297759
'May 2020','doubt',0.5351061272770272
'May 2020','doubt',0.47061705002021365
'May 2020','religion',0.1107214644792347
'May 2020','doubt',0.20801322016476448
'May 2020','religion',0.5227287223706107
'May 2020','religion',0.11127218315674237
'May 2020','Bill-Gates',0.1809065786190529
'May 2020','doubt',0.8064963806416493
'May 2020','Bill-Gates',0.1928423736138044
'May 2020','treatment',0.5094013392189469
'May 2020','politics',0.09023836563327492
'May 2020','treatment',0.7565225832411927
'May 2020','Bill-Gates',0.12213185768537405
'May 2020','religion',0.7393932167059492
'May 2020','religion',0.08381232062479699
'May 2020','Bill-Gates',0.23992753551159407
'May 2020','side-effects',0.11978401140106482
'May 2020','doubt',0.8116240543793704
'May 2020','doubt',0.2980802468038217
'May 2020','side-effects',0.09023051194401704
'May 2020','doubt',0.31311158346173756
'May 2020','politics',0.10089972031117209
'May 2020','politics',0.08654758824812578
'May 2020','politics',0.12133261953681557
'May 2020','doubt',0.3585721030995771
'May 2020','Bill-Gates',0.09559138521602445
'May 2020','politics',0.13432597969408383
'May 2020','side-effects',0.11190857843154414
'May 2020','doubt',0.21923918991225777
'May 2020','Bill-Gates',0.12416290569977426
'May 2020','treatment',0.7294768002132508
'May 2020','doubt',0.17565184702190956
'May 2020','side-effects',0.09412223140572451
'May 2020','Bill-Gates',0.07458061309401323
'May 2020','Bill-Gates',0.22592100713006158
'May 2020','doubt',0.1002985405663815
'May 2020','Bill-Gates',0.2848571831785992
'May 2020','Bill-Gates',0.09675995605790826
'May 2020','doubt',0.08801438411060147
'May 2020','treatment',0.3650633257889904
'May 2020','politics',0.5538458032148175
'May 2020','treatment',0.801813747068627
'May 2020','side-effects',0.08920626428941754
'May 2020','politics',0.14855114350681792
'May 2020','politics',0.07970167994520491
'May 2020','Bill-Gates',0.186807228418796
'May 2020','Bill-Gates',0.16433642240656465
'May 2020','Bill-Gates',0.15764785299433443
'May 2020','Bill-Gates',0.4740491788985076
'May 2020','covid-response',0.06933212856584625
'May 2020','Bill-Gates',0.07673067823570137
'May 2020','doubt',0.18023045431214801
'May 2020','Bill-Gates',0.08075242724891188
'May 2020','Bill-Gates',0.10526681925998646
'May 2020','far-right',0.12953557988724
'May 2020','Bill-Gates',0.07921786081320994
'May 2020','Bill-Gates',0.489140575243212
'May 2020','Bill-Gates',0.09355150386484276
'May 2020','politics',0.08915412439078577
'May 2020','covid-response',0.27450713059008264
'May 2020','politics',0.16121951665740447
'May 2020','politics',0.1069912919103516
'May 2020','doubt',0.44466660470607
'May 2020','side-effects',0.07806220297402013
'May 2020','side-effects',0.06932921623775946
'May 2020','doubt',0.21880554824445464
'May 2020','doubt',0.2576139437202154
'May 2020','treatment',0.5473692651050288
'May 2020','politics',0.2796045984548158
'May 2020','side-effects',0.06879471474610821
'May 2020','covid-response',0.46226071821496106
'May 2020','doubt',0.5324379476008252
'May 2020','side-effects',0.09701899245291429
'May 2020','doubt',0.47362043759910183
'May 2020','covid-response',0.08578788245081173
'May 2020','treatment',0.17227534142852172
'May 2020','side-effects',0.09140801793091125
'May 2020','side-effects',0.17199230939121402
'May 2020','side-effects',0.13588527065270045
'May 2020','side-effects',0.10958584086078393
'May 2020','politics',0.1342313370292041
'May 2020','covid-response',0.404259501290365
'May 2020','treatment',1.1037246122802438
'May 2020','politics',0.12942820467422045
'May 2020','side-effects',0.1693990265428499
'May 2020','side-effects',0.7158662290430091
'May 2020','treatment',0.08536786365631496
'May 2020','politics',0.08757386259497821
'May 2020','treatment',0.40263997674266633
'May 2020','Bill-Gates',0.1480595487366105
'May 2020','Bill-Gates',0.13142865798116082
'May 2020','politics',0.0680116760180349
'May 2020','side-effects',0.5426938549818121
'May 2020','side-effects',0.19228852835976945
'May 2020','bio-attack',0.44052466569186816
'May 2020','Bill-Gates',0.3508667860138212
'May 2020','politics',0.2623223621253768
'May 2020','far-right',0.05939341557868616
'May 2020','politics',0.06108489355765115
'May 2020','politics',0.1726575838905212
'May 2020','covid-response',0.2716900227074198
'May 2020','politics',0.08522094746237507
'May 2020','covid-response',0.12384925061356428
'May 2020','covid-response',0.38828130860858223
'May 2020','politics',0.5997604573816863
'May 2020','Bill-Gates',0.3788853678570612
'May 2020','politics',0.14443322078375082
'May 2020','politics',0.11324654842628419
'May 2020','politics',0.24798968215446832
'May 2020','politics',0.077387525171939
'May 2020','covid-response',0.10686159159451294
'May 2020','politics',0.13635803647831204
'May 2020','politics',0.09531492306104689
'May 2020','covid-response',0.11452443133283863
'May 2020','far-right',0.06540252766693204
'May 2020','politics',0.07209137307815186
'May 2020','politics',0.07240048396686431
'May 2020','politics',0.1197458239185473
'May 2020','politics',0.18530998518186378
'May 2020','Bill-Gates',0.39032911067994985
'May 2020','covid-response',0.08157109673115157
'May 2020','covid-response',0.1443849578363019
'May 2020','politics',0.0565806337265979
'May 2020','politics',0.11330933183420754
'May 2020','politics',0.1896070724631952
'May 2020','politics',0.08955997169763537
'May 2020','politics',0.258551996936788
'May 2020','politics',0.09686353446928776
'May 2020','Bill-Gates',0.11340550021952786
'May 2020','politics',0.06906467937696288
'May 2020','bio-attack',0.1230124690228841
'May 2020','bio-attack',0.0704747499970653
'May 2020','politics',0.0583303093216347
'May 2020','covid-response',0.1227289205005924
'May 2020','bio-attack',0.10753651589161523
'May 2020','politics',0.5348862130031479
'May 2020','politics',0.17062467781369411
'May 2020','covid-response',0.32072778200446067
'May 2020','covid-response',0.22473622417912778
'May 2020','politics',0.1524456463000172
'May 2020','covid-response',0.2500131739136263
'May 2020','politics',0.11394654015154886
'May 2020','covid-response',0.08300261999537951
'May 2020','far-right',0.1099878546197801
'May 2020','politics',0.055975221330394564
'May 2020','politics',0.5253307800539808
'May 2020','politics',0.20312543512505912
'May 2020','far-right',0.13935065337464334
'May 2020','politics',0.05570803858287564
'May 2020','politics',0.05386741595328418
'May 2020','politics',0.39131743715713224
'May 2020','far-right',0.20430930019637464
'May 2020','covid-response',0.13625146392029747
'May 2020','politics',0.24366148936788293
'May 2020','treatment',0.05563212633823277
'May 2020','politics',0.11399881798467833
'May 2020','bio-attack',0.3360696441227906
'May 2020','politics',0.07410123042580259
'May 2020','covid-response',0.05535102069246514
'May 2020','politics',0.27557693143851986
'May 2020','covid-response',0.049043366855162085
'May 2020','politics',0.0886017975346305
'May 2020','Bill-Gates',0.6634418219036081
'May 2020','politics',0.1009372549599692
'May 2020','politics',0.0834820993023567
'May 2020','politics',0.053159100880486435
'May 2020','politics',0.2157426534356094
'May 2020','politics',0.1692230277760247
'May 2020','bio-attack',0.09018260112416489
'May 2020','bio-attack',0.7687903237840201
'May 2020','politics',0.4479073184026455
'May 2020','politics',0.0928885726814386
'May 2020','covid-response',0.08912009800784691
'May 2020','politics',0.05754531741047396
'May 2020','covid-response',0.05694350383913336
'May 2020','politics',0.059879229444211174
'May 2020','covid-response',0.06917255674580006
'May 2020','politics',0.14307853402068743
'May 2020','bio-attack',0.24831381238195208
'May 2020','politics',0.1871850903569203
'May 2020','politics',0.11941731293038006
'May 2020','politics',0.09349578376421974
'May 2020','Bill-Gates',0.3081265312275197
'May 2020','far-right',0.09314665014736095
'May 2020','politics',0.26298043320050707
'May 2020','covid-response',0.11094891734188635
'May 2020','covid-response',0.09160693121298089
'May 2020','far-right',0.05257563109966364
'May 2020','far-right',0.09855101693756571
'May 2020','far-right',0.11270633499209211
'May 2020','politics',0.04424058859338424
'May 2020','covid-response',0.04850376130111559
'May 2020','politics',0.11994014089630159
'May 2020','far-right',0.13992939954807193
'May 2020','politics',0.053323572804246114
'May 2020','bio-attack',0.1830625414260505
'May 2020','covid-response',0.06067258521080994
'May 2020','politics',0.07485856276955433
'May 2020','far-right',0.10967792618611472
'May 2020','politics',0.1326554745703319
'May 2020','Bill-Gates',0.10199098751506312
'May 2020','politics',0.060356011981194994
'May 2020','politics',0.2531275091118108
'May 2020','politics',0.14728561752898772
'May 2020','politics',0.06749975062063686
'May 2020','far-right',0.22482321208949077
'May 2020','covid-response',0.4702195693385335
'May 2020','Bill-Gates',0.06541662483404011
'May 2020','covid-response',0.24911745653128098
'May 2020','politics',0.05287280906726881
'May 2020','politics',0.20104440336687662
'May 2020','politics',0.35075063694812125
'May 2020','bio-attack',0.2502327303283745
'May 2020','politics',0.052321045267418764
'May 2020','politics',0.076046304960444
'May 2020','covid-response',0.30069952040219416
'May 2020','politics',0.10887540362946675
'May 2020','Bill-Gates',0.10172719249655131
'May 2020','covid-response',0.04956396871561547
'May 2020','politics',0.25510948166755787
'May 2020','politics',0.13401595558769155
'May 2020','far-right',0.19900960912541724
'May 2020','bio-attack',0.3694921518809948
'May 2020','far-right',0.14838801647121355
'May 2020','politics',0.06320283354823446
'May 2020','politics',0.17754824792870236
'May 2020','politics',0.39300405201898186
'May 2020','covid-response',0.06891961291289478
'May 2020','covid-response',0.0502895295609523
'May 2020','far-right',0.26070644538021714
'May 2020','covid-response',0.24910763017247595
'May 2020','covid-response',0.11367150622926335
'May 2020','politics',0.06413450762329558
'May 2020','Bill-Gates',0.15026166468080998
'May 2020','politics',0.2703382275801813
'May 2020','politics',0.1193722989089849
'May 2020','politics',0.05000094119176079
'May 2020','bio-attack',0.46885083368351144
'May 2020','politics',0.13685727640096854
'May 2020','Bill-Gates',0.04978995487324103
'May 2020','covid-response',0.08111893816765157
'May 2020','politics',0.08688094996501396
'May 2020','politics',0.24822890449871374
'May 2020','politics',0.1753217885496719
'May 2020','politics',0.1289612679306622
'May 2020','Bill-Gates',0.08292156546497184
'May 2020','bio-attack',0.19509068376015692
'May 2020','Bill-Gates',0.049845954197448694
'May 2020','politics',0.07191064649989054
'May 2020','Bill-Gates',0.053119819133308266
'May 2020','politics',0.09780390000648562
'May 2020','politics',0.046920450713119226
'May 2020','Bill-Gates',0.23496107270214153
'May 2020','Bill-Gates',0.05470401034627709
'May 2020','politics',0.4430758907144602
'May 2020','politics',0.14557634391685814
'May 2020','Bill-Gates',0.04581829239162249
'May 2020','Bill-Gates',0.050417048319590235
'May 2020','Bill-Gates',0.04320883431428669
'May 2020','politics',0.7096415653142599
'May 2020','bio-attack',0.5883226504687802
'May 2020','bio-attack',0.051588532095525094
'May 2020','politics',0.053575079954159346
'May 2020','politics',0.051173665795305925
'May 2020','politics',0.14920572180514843
'May 2020','politics',0.05886530110090704
'May 2020','covid-response',0.07545977883584071
'May 2020','treatment',0.04752035338755116
'May 2020','Bill-Gates',0.1113331262875638
'May 2020','politics',0.05147966911341065
'May 2020','doubt',0.11680144061769636
'May 2020','politics',0.1380855165650307
'May 2020','doubt',0.04712477980304825
'May 2020','politics',0.063756526430119
'May 2020','Bill-Gates',0.04685350374748587
'May 2020','covid-response',0.07245251853283709
'May 2020','politics',0.0727608805531369
'May 2020','doubt',0.08555923876834401
'May 2020','Bill-Gates',0.04629202193250874
'May 2020','covid-response',0.15197057030185546
'May 2020','politics',0.048531605867757614
'May 2020','politics',0.043179277239595845
'May 2020','doubt',0.054962938815930944
'May 2020','covid-response',0.2001117339599034
'May 2020','treatment',0.1564088313526324
'May 2020','politics',0.10491179742178422
'May 2020','Bill-Gates',0.080527020133381
'May 2020','treatment',0.05113119884797339
'May 2020','covid-response',0.08237958177489388
'May 2020','politics',0.09160818209508971
'May 2020','treatment',0.4422888341761088
'May 2020','treatment',0.11281219828852643
'May 2020','covid-response',0.03807497639337763
'May 2020','treatment',0.1145501741891522
'May 2020','covid-response',0.5186758403896918
'May 2020','treatment',0.07065445985935244
'May 2020','treatment',0.15241530160547756
'May 2020','doubt',0.04684413242866246
'May 2020','politics',0.07452311710482458
'May 2020','Bill-Gates',0.0963529268353937
'May 2020','politics',0.22536273765149886
'May 2020','politics',0.11635266603745306
'May 2020','doubt',0.09705903927132714
'May 2020','doubt',0.060822623588063396
'May 2020','doubt',0.10136802165276682
'May 2020','covid-response',0.1252766514281862
'May 2020','covid-response',0.06865343931603676
'May 2020','treatment',0.5166705742932176
'May 2020','politics',0.0691115466956235
'May 2020','politics',0.06890481174904087
'May 2020','covid-response',0.05175011123202966
'May 2020','politics',0.46450512276102257
'May 2020','politics',0.07506606738193425
'May 2020','covid-response',0.09219235676105514
'May 2020','covid-response',0.04290697576469352
'May 2020','politics',0.043960980498313436
'May 2020','politics',0.04542335727357824
'May 2020','treatment',0.13762035017525182
'May 2020','covid-response',0.1439501604545764
'May 2020','politics',0.11725984341383977
'May 2020','politics',0.23344471584213802
'May 2020','politics',0.07724601910294539
'May 2020','politics',0.04990512900402639
'May 2020','politics',0.08423835788409896
'May 2020','treatment',0.04133815721818372
'May 2020','politics',0.10949274800629459
'May 2020','politics',0.2018044133265475
'May 2020','politics',0.06295805153529485
'May 2020','politics',0.10819109475170927
'May 2020','politics',0.11990061224583345
'May 2020','politics',0.06011592497814873
'May 2020','politics',0.06778266947059117
'May 2020','politics',0.10305648782092793
'May 2020','politics',0.08787867137820606
'May 2020','politics',0.34405611984907647
'May 2020','politics',0.04018870595597986
'June 2020','Bill-Gates',0.6340425748100639
'June 2020','religion',0.12996820555696162
'June 2020','doubt',0.1358558581645234
'June 2020','Bill-Gates',0.1333037703083219
'June 2020','doubt',0.1543098632896985
'June 2020','Bill-Gates',0.17326070296912804
'June 2020','religion',0.10696315230054566
'June 2020','religion',0.24912654079382984
'June 2020','religion',0.34841511942880116
'June 2020','religion',0.22751198545896356
'June 2020','religion',0.5273786975102515
'June 2020','doubt',1.7433094931639004
'June 2020','religion',0.12060962183267386
'June 2020','religion',0.32155905603474844
'June 2020','Bill-Gates',0.10452683206607097
'June 2020','religion',0.14027084087176084
'June 2020','religion',1.738383580527684
'June 2020','religion',0.21880779737394407
'June 2020','religion',0.2118908656585932
'June 2020','doubt',1.1500624778533024
'June 2020','Bill-Gates',0.7359514013934019
'June 2020','religion',0.11917689756199304
'June 2020','religion',0.15320109538268994
'June 2020','doubt',1.0496373177822371
'June 2020','side-effects',0.20718965811736806
'June 2020','religion',0.2061064318139466
'June 2020','Bill-Gates',0.34925172773955865
'June 2020','religion',0.1370589781121374
'June 2020','doubt',0.3701731618139629
'June 2020','doubt',0.18105658164952126
'June 2020','religion',0.1288017111657251
'June 2020','doubt',0.15445309133515975
'June 2020','religion',0.6218423933694684
'June 2020','Bill-Gates',0.25467225808445026
'June 2020','doubt',0.5437186212143789
'June 2020','Bill-Gates',0.2029720456608179
'June 2020','treatment',0.4485731779106486
'June 2020','politics',0.11396967866328866
'June 2020','religion',0.1298893088150777
'June 2020','treatment',0.6090400660266159
'June 2020','religion',0.11938557514135087
'June 2020','religion',1.1343898436771378
'June 2020','religion',0.08573541502570489
'June 2020','Bill-Gates',0.1528104380357665
'June 2020','side-effects',0.10817121845360253
'June 2020','Bill-Gates',0.09393563358488821
'June 2020','Bill-Gates',0.29369364159293715
'June 2020','doubt',0.932375275550066
'June 2020','doubt',0.4960832836259059
'June 2020','side-effects',0.16299522313453485
'June 2020','doubt',0.4213540082928232
'June 2020','Bill-Gates',0.1257721968420572
'June 2020','politics',0.08234617475780111
'June 2020','Bill-Gates',0.07814285737341917
'June 2020','politics',0.1562755669869083
'June 2020','politics',0.17469058456564426
'June 2020','doubt',0.4295509474918171
'June 2020','doubt',0.1361523850043792
'June 2020','Bill-Gates',0.13674681323714935
'June 2020','treatment',1.1244734271844394
'June 2020','doubt',0.596520965323669
'June 2020','side-effects',0.0939527884473835
'June 2020','Bill-Gates',0.26895015254791504
'June 2020','Bill-Gates',0.12567237847916352
'June 2020','doubt',0.08641463161127999
'June 2020','Bill-Gates',0.5042202030688362
'June 2020','Bill-Gates',0.11827781010765281
'June 2020','Bill-Gates',0.11103963164309691
'June 2020','doubt',0.12308502333391415
'June 2020','treatment',0.2571744030259793
'June 2020','politics',0.3796750329105478
'June 2020','Bill-Gates',0.10318757007213844
'June 2020','treatment',0.9225649682393227
'June 2020','side-effects',0.11558360991546208
'June 2020','doubt',0.2672905392264829
'June 2020','politics',0.07437653106662892
'June 2020','Bill-Gates',0.33004794961910183
'June 2020','doubt',0.4289258156036855
'June 2020','Bill-Gates',0.4064190669185395
'June 2020','Bill-Gates',0.15436232646115788
'June 2020','Bill-Gates',0.2002629461720056
'June 2020','covid-response',0.08517081552200528
'June 2020','Bill-Gates',0.09969119589999126
'June 2020','Bill-Gates',0.11176173578746272
'June 2020','Bill-Gates',0.13008102694732915
'June 2020','doubt',0.5844788105303318
'June 2020','Bill-Gates',0.11155633515941597
'June 2020','Bill-Gates',0.3095127808844875
'June 2020','doubt',0.0781120942457247
'June 2020','far-right',0.15315588960018017
'June 2020','Bill-Gates',0.08154415990205713
'June 2020','Bill-Gates',0.6099442548001173
'June 2020','side-effects',0.07349556157045202
'June 2020','Bill-Gates',0.11070064100311075
'June 2020','politics',0.07261699984988255
'June 2020','covid-response',0.14285046308220198
'June 2020','politics',0.09223997581694887
'June 2020','politics',0.10700582121037444
'June 2020','politics',0.07645868304940073
'June 2020','doubt',0.49510616206963165
'June 2020','side-effects',0.06306065107058463
'June 2020','side-effects',0.10288639024030236
'June 2020','doubt',0.6254843817346353
'June 2020','treatment',0.17163696226157937
'June 2020','politics',0.16101419361619443
'June 2020','side-effects',0.20359718985549335
'June 2020','covid-response',0.23400418356697772
'June 2020','doubt',0.18897572734920895
'June 2020','side-effects',0.13483049055765772
'June 2020','doubt',0.10312379897099361
'June 2020','treatment',0.19739753324176829
'June 2020','side-effects',0.14277762077123346
'June 2020','side-effects',0.1474187177829967
'June 2020','side-effects',0.0676044837632856
'June 2020','side-effects',0.4765351325233339
'June 2020','politics',0.0940545540250804
'June 2020','covid-response',1.0207810500211698
'June 2020','treatment',1.6977131381940782
'June 2020','politics',0.11017381139450119
'June 2020','side-effects',0.15859168482507713
'June 2020','side-effects',1.1108628560141978
'June 2020','politics',0.06436755595436933
'June 2020','politics',0.09158740061053855
'June 2020','treatment',1.0191615254734712
'June 2020','Bill-Gates',0.15127177856644727
'June 2020','Bill-Gates',0.08476738180723659
'June 2020','politics',0.17325687460253913
'June 2020','politics',0.060321113266402354
'June 2020','side-effects',0.3685230846775426
'June 2020','side-effects',0.07046713389711246
'June 2020','politics',0.1305126301548108
'June 2020','side-effects',0.19927778274502572
'June 2020','side-effects',0.2150097516295344
'June 2020','bio-attack',0.15096419732117577
'June 2020','Bill-Gates',0.08401489526140275
'June 2020','politics',0.2861266229482012
'June 2020','far-right',0.06740707895379626
'June 2020','politics',0.05625080696272055
'June 2020','politics',0.06873788484047325
'June 2020','covid-response',0.4477371199381567
'June 2020','politics',0.08817085045888173
'June 2020','covid-response',0.6975153349378221
'June 2020','politics',0.10094075787728105
'June 2020','politics',0.7123984899948729
'June 2020','Bill-Gates',0.1699220504309811
'June 2020','politics',0.08479592951029619
'June 2020','politics',0.10516746385677024
'June 2020','politics',0.10066109547457294
'June 2020','covid-response',0.05925766788646647
'June 2020','politics',0.06251692561709643
'June 2020','bio-attack',0.0552294986972999
'June 2020','far-right',0.09388855975049872
'June 2020','covid-response',0.11326239507396707
'June 2020','politics',0.05838918531336886
'June 2020','Bill-Gates',0.3942722911205819
'June 2020','covid-response',0.0789381196804133
'June 2020','covid-response',0.1186090363983589
'June 2020','politics',0.10068346443983388
'June 2020','politics',0.13942874435491553
'June 2020','politics',0.8688037190360607
'June 2020','far-right',0.059959623437733686
'June 2020','politics',0.0680603725563961
'June 2020','politics',0.07056801260835421
'June 2020','politics',0.13511764557409559
'June 2020','politics',0.05709184665749941
'June 2020','Bill-Gates',0.12481646735024479
'June 2020','covid-response',0.06980456835754137
'June 2020','politics',0.07683139649221765
'June 2020','politics',0.0785912523887757
'June 2020','covid-response',0.09071653033139301
'June 2020','far-right',0.11328873261238968
'June 2020','politics',0.15915391015969846
'June 2020','politics',0.05575871433213544
'June 2020','politics',0.05853117664597377
'June 2020','far-right',0.06224715051866588
'June 2020','covid-response',0.08461010942289632
'June 2020','politics',0.16675499469434907
'June 2020','politics',0.5733147646017767
'June 2020','covid-response',0.08470455894605908
'June 2020','covid-response',0.19183078336535153
'June 2020','politics',0.08167778539984817
'June 2020','covid-response',0.10304250527103714
'June 2020','far-right',0.1288749970117633
'June 2020','politics',0.05029290910995139
'June 2020','politics',0.1910299100684558
'June 2020','politics',0.0726409806955042
'June 2020','far-right',0.1360651268414668
'June 2020','politics',0.07929985319435957
'June 2020','covid-response',0.5695776865096198
'June 2020','politics',0.06581367065382009
'June 2020','treatment',0.11975511258427787
'June 2020','politics',0.05527482258813268
'June 2020','politics',0.08298798390254002
'June 2020','bio-attack',0.41939881932335193
'June 2020','covid-response',0.07121626111346732
'June 2020','politics',0.14690103039801533
'June 2020','covid-response',0.04836670755382117
'June 2020','politics',0.17109804699877623
'June 2020','Bill-Gates',1.2141241048129807
'June 2020','politics',0.13163993283209824
'June 2020','politics',0.05652988793188535
'June 2020','politics',0.08430332821031115
'June 2020','politics',0.12953461505559768
'June 2020','bio-attack',0.10562953903229716
'June 2020','bio-attack',0.5060125643567497
'June 2020','politics',0.11638964737102953
'June 2020','politics',0.04995288821462815
'June 2020','politics',0.060474832348606566
'June 2020','politics',0.050162652715665
'June 2020','covid-response',0.05778152211082594
'June 2020','politics',0.3993307203829404
'June 2020','politics',0.05349345018580927
'June 2020','covid-response',0.1673939229261631
'June 2020','politics',0.279261669109716
'June 2020','bio-attack',0.22741749069465014
'June 2020','politics',0.05084330120772115
'June 2020','politics',0.09751541098550845
'June 2020','politics',0.05650330999872656
'June 2020','Bill-Gates',0.38471033809049815
'June 2020','far-right',0.14650461517618965
'June 2020','politics',0.12560758954554452
'June 2020','covid-response',0.20671969249351863
'June 2020','far-right',0.10562477585106575
'June 2020','far-right',0.07608923700933917
'June 2020','far-right',0.1072636179122598
'June 2020','politics',0.052161987212652756
'June 2020','doubt',0.23636636120286675
'June 2020','covid-response',0.07329870298561908
'June 2020','far-right',0.050033881109990894
'June 2020','doubt',0.1688027289229949
'June 2020','politics',0.052974407853296906
'June 2020','politics',0.052782600800581767
'June 2020','politics',0.18494119080071142
'June 2020','bio-attack',0.2561088430168985
'June 2020','politics',0.10335650922980669
'June 2020','politics',0.2599971453282917
'June 2020','politics',0.05332683381027778
'June 2020','Bill-Gates',0.14322945689413347
'June 2020','politics',0.08641629510803173
'June 2020','politics',0.11166265902108544
'June 2020','politics',0.16427181794996037
'June 2020','politics',0.1657211168009999
'June 2020','far-right',0.19054964084055395
'June 2020','politics',0.10898602809638075
'June 2020','politics',0.05042056654565129
'June 2020','covid-response',0.15634013219543852
'June 2020','covid-response',0.054316593258567324
'June 2020','politics',0.10109680348423716
'June 2020','politics',0.04413928887793851
'June 2020','bio-attack',0.44883277291925
'June 2020','politics',0.24467499865455197
'June 2020','politics',0.061670782827112545
'June 2020','covid-response',0.18757337264875756
'June 2020','politics',0.09759469454899095
'June 2020','Bill-Gates',0.39816870511823665
'June 2020','covid-response',0.2232315004626431
'June 2020','politics',0.061389392982942964
'June 2020','politics',0.13722818541752832
'June 2020','far-right',0.06852515469586232
'June 2020','bio-attack',0.16052883445491478
'June 2020','far-right',0.1599307792344756
'June 2020','treatment',0.04912432130583835
'June 2020','politics',0.14363972353188068
'June 2020','politics',0.3367922171847124
'June 2020','politics',0.32644888915946313
'June 2020','covid-response',0.12123489476108222
'June 2020','politics',0.04922676371625806
'June 2020','politics',0.1498398741588949
'June 2020','treatment',0.08521103042148023
'June 2020','far-right',0.12333360172525461
'June 2020','bio-attack',0.058227437970634406
'June 2020','covid-response',0.4477076727633515
'June 2020','covid-response',0.07356994833620653
'June 2020','politics',0.10328187648986366
'June 2020','politics',0.3785854717857353
'June 2020','politics',0.1030500859431629
'June 2020','bio-attack',0.5896545132404167
'June 2020','politics',0.041147262266853224
'June 2020','politics',0.05653567227294047
'June 2020','covid-response',0.09576434013609798
'June 2020','politics',0.08503595449339094
'June 2020','politics',0.22533249421832954
'June 2020','politics',0.11805270628519267
'June 2020','politics',0.15692742905361978
'June 2020','Bill-Gates',0.06543884256222268
'June 2020','bio-attack',0.15390622700362988
'June 2020','politics',0.049013922410079305
'June 2020','treatment',0.08160060788153022
'June 2020','politics',0.08460938898102052
'June 2020','politics',0.2148193560664768
'June 2020','Bill-Gates',0.12810939509957364
'June 2020','Bill-Gates',0.33157717032621825
'June 2020','Bill-Gates',0.09192235933963416
'June 2020','politics',0.3391595120747719
'June 2020','bio-attack',0.7009606830819668
'June 2020','bio-attack',0.19961524535667388
'June 2020','politics',0.04797117087144972
'June 2020','politics',0.13332339641349214
'June 2020','politics',0.07382950918532902
'June 2020','treatment',0.15584633601360875
'June 2020','treatment',0.15935783203427692
'June 2020','politics',0.05992449106596079
'June 2020','doubt',0.21575090498897276
'June 2020','politics',0.05501589442254519
'June 2020','doubt',0.06516741894229072
'June 2020','politics',0.33339002711306237
'June 2020','doubt',0.18809286712657375
'June 2020','Bill-Gates',0.23587640667056478
'June 2020','Bill-Gates',0.04386570021462401
'June 2020','covid-response',0.12739697869363817
'June 2020','politics',0.05401182709357165
'June 2020','covid-response',0.2634909690694733
'June 2020','Bill-Gates',0.1463480257582024
'June 2020','treatment',0.067999466371306
'June 2020','covid-response',0.05872483865333693
'June 2020','politics',0.08566624351189882
'June 2020','Bill-Gates',0.0392870926467903
'June 2020','Bill-Gates',0.04271446571468485
'June 2020','Bill-Gates',0.06174721803756177
'June 2020','treatment',0.12665566054753075
'June 2020','covid-response',0.04196517088706147
'June 2020','treatment',0.047584441146147516
'June 2020','covid-response',0.7173000797001902
'June 2020','Bill-Gates',0.045252040482004846
'June 2020','treatment',0.12202406269967464
'June 2020','treatment',0.0420131407278045
'June 2020','covid-response',0.1671611616181914
'June 2020','politics',0.12546605708846087
'June 2020','Bill-Gates',0.13665981426235885
'June 2020','politics',0.058574279163883816
'June 2020','politics',0.050312573827571413
'June 2020','doubt',0.07954130102335878
'June 2020','covid-response',0.14384031855637855
'June 2020','doubt',0.12025516404475003
'June 2020','treatment',0.18236970430769256
'June 2020','politics',0.07709794362154611
'June 2020','covid-response',0.048290834780267855
'June 2020','politics',0.15062568561792766
'June 2020','politics',0.08154372532189233
'June 2020','covid-response',0.07751723929390987
'June 2020','covid-response',0.09100285764167787
'June 2020','covid-response',0.09976083459824173
